@_fa,link,prism:url,dc:identifier,eid,dc:title,dc:creator,prism:publicationName,prism:issn,prism:volume,prism:pageRange,prism:coverDate,prism:coverDisplayDate,prism:doi,pii,citedby-count,affiliation,prism:aggregationType,subtype,subtypeDescription,article-number,source-id,openaccess,openaccessFlag,freetoread,freetoreadLabel,prism:eIssn,prism:issueIdentifier,pubmed-id
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142390819'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142390819?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142390819&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142390819&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142390819,SCOPUS_ID:85142390819,2-s2.0-85142390819,Robust Empirical Bayes Confidence Intervals,Armstrong T.B.,Econometrica,00129682,90,2567-2602,2022-11-01,November 2022,10.3982/ECTA18597,,1,"[{'@_fa': 'true', 'affilname': 'University of Southern California', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142389913'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142389913?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142389913&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142389913&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142389913,SCOPUS_ID:85142389913,2-s2.0-85142389913,A Negishi Approach to Recursive Contracts,Bloise G.,Econometrica,00129682,90,2821-2855,2022-11-01,November 2022,10.3982/ECTA18310,,1,"[{'@_fa': 'true', 'affilname': 'Università degli Studi di Roma ""Tor Vergata""', 'affiliation-city': 'Rome', 'affiliation-country': 'Italy'}]",Journal,ar,Article,,19482,0,False,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142384024'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142384024?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142384024&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142384024&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142384024,SCOPUS_ID:85142384024,2-s2.0-85142384024,Spatial Correlation Robust Inference,Müller U.K.,Econometrica,00129682,90,2901-2935,2022-11-01,November 2022,10.3982/ECTA19465,,1,"[{'@_fa': 'true', 'affilname': 'Princeton University', 'affiliation-city': 'Princeton', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142382865'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142382865?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142382865&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142382865&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142382865,SCOPUS_ID:85142382865,2-s2.0-85142382865,Achieving Scale Collectively,Bassi V.,Econometrica,00129682,90,2937-2978,2022-11-01,November 2022,10.3982/ECTA18773,,1,"[{'@_fa': 'true', 'affilname': 'University of Southern California', 'affiliation-city': 'Los Angeles', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'IGC', 'affiliation-city': None, 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'CEPR', 'affiliation-city': 'Memphis', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,0,False,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142375840'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142375840?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142375840&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142375840&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142375840,SCOPUS_ID:85142375840,2-s2.0-85142375840,"Productivity Dispersion, Between-Firm Competition, and the Labor Share",Gouin-Bonenfant É.,Econometrica,00129682,90,2755-2793,2022-11-01,November 2022,10.3982/ECTA18612,,1,"[{'@_fa': 'true', 'affilname': 'Columbia University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,0,False,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142357691'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142357691?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142357691&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142357691&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142357691,SCOPUS_ID:85142357691,2-s2.0-85142357691,Causality in Econometrics: Choice vs Chance,Imbens G.W.,Econometrica,00129682,90,2541-2566,2022-11-01,November 2022,10.3982/ECTA21204,,0,"[{'@_fa': 'true', 'affilname': 'Stanford Graduate School of Business', 'affiliation-city': 'Stanford', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,0,False,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142344947'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142344947?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142344947&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142344947&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142344947,SCOPUS_ID:85142344947,2-s2.0-85142344947,Market Competition and Political Influence: An Integrated Approach,Callander S.,Econometrica,00129682,90,2723-2753,2022-11-01,November 2022,10.3982/ECTA19775,,1,"[{'@_fa': 'true', 'affilname': 'Stanford Graduate School of Business', 'affiliation-city': 'Stanford', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,0,False,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142339577'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85142339577?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85142339577&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142339577&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85142339577,SCOPUS_ID:85142339577,2-s2.0-85142339577,"Multinationals, Monopsony, and Local Development: Evidence From the United Fruit Company",Méndez E.,Econometrica,00129682,90,2685-2721,2022-11-01,November 2022,10.3982/ECTA19514,,1,"[{'@_fa': 'true', 'affilname': 'Central Bank of Costa Rica', 'affiliation-city': None, 'affiliation-country': 'Costa Rica'}]",Journal,ar,Article,,19482,0,False,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140238450'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140238450?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140238450&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140238450&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140238450,SCOPUS_ID:85140238450,2-s2.0-85140238450,General Equilibrium Effects of Cash Transfers: Experimental Evidence From Kenya,Egger D.,Econometrica,00129682,90,2603-2643,2022-11-01,November 2022,10.3982/ECTA17945,,3,"[{'@_fa': 'true', 'affilname': 'University of California, Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140193941'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140193941?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140193941&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140193941&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140193941,SCOPUS_ID:85140193941,2-s2.0-85140193941,The Converse Envelope Theorem,Sinander L.,Econometrica,00129682,90,2795-2819,2022-11-01,November 2022,10.3982/ECTA18119,,1,"[{'@_fa': 'true', 'affilname': 'Nuffield College, University Of Oxford', 'affiliation-city': 'Oxford', 'affiliation-country': 'United Kingdom'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Green'}]}",14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85139778660'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85139778660?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85139778660&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85139778660&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85139778660,SCOPUS_ID:85139778660,2-s2.0-85139778660,Learning From Reviews: The Selection Effect and the Speed of Learning,Acemoglu D.,Econometrica,00129682,90,2857-2899,2022-11-01,November 2022,10.3982/ECTA15847,,1,"[{'@_fa': 'true', 'affilname': 'Massachusetts Institute of Technology', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,,,14680262,6,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140740729'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140740729?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140740729&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140740729&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140740729,SCOPUS_ID:85140740729,2-s2.0-85140740729,Editorial,,Econometrica,00129682,90,1935,2022-09-01,September 2022,10.3982/ECTA905ED,,0,,Journal,ed,Editorial,,19482,0,False,,,14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140640371'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140640371?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140640371&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140640371&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140640371,SCOPUS_ID:85140640371,2-s2.0-85140640371,Gender Differences in Peer Recognition by Economists,Card D.,Econometrica,00129682,90,1937-1971,2022-09-01,September 2022,10.3982/ECTA18027,,1,"[{'@_fa': 'true', 'affilname': 'University of California, Berkeley', 'affiliation-city': 'Berkeley', 'affiliation-country': 'United States'}, {'@_fa': 'true', 'affilname': 'National Bureau of Economic Research', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140472966'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140472966?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140472966&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140472966&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140472966,SCOPUS_ID:85140472966,2-s2.0-85140472966,"Monetary Policy, Redistribution, and Risk Premia",Kekre R.,Econometrica,00129682,90,2249-2282,2022-09-01,September 2022,10.3982/ECTA18014,,2,"[{'@_fa': 'true', 'affilname': 'National Bureau of Economic Research', 'affiliation-city': 'Cambridge', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryam'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140468561'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140468561?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140468561&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140468561&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140468561,SCOPUS_ID:85140468561,2-s2.0-85140468561,Preparing for the Worst but Hoping for the Best: Robust (Bayesian) Persuasion,Dworczak P.,Econometrica,00129682,90,2017-2051,2022-09-01,September 2022,10.3982/ECTA19107,,1,"[{'@_fa': 'true', 'affilname': 'Northwestern University', 'affiliation-city': 'Evanston', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140433572'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140433572?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140433572&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140433572&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140433572,SCOPUS_ID:85140433572,2-s2.0-85140433572,A General Framework for Robust Contracting Models,Walton D.,Econometrica,00129682,90,2129-2159,2022-09-01,September 2022,10.3982/ECTA17386,,1,"[{'@_fa': 'true', 'affilname': 'Uber Technologies Inc', 'affiliation-city': 'San Francisco', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140257934'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140257934?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140257934&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140257934&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140257934,SCOPUS_ID:85140257934,2-s2.0-85140257934,Rules and Commitment in Communication: An Experimental Analysis,Fréchette G.R.,Econometrica,00129682,90,2283-2318,2022-09-01,September 2022,10.3982/ECTA18585,,4,"[{'@_fa': 'true', 'affilname': 'New York University', 'affiliation-city': 'New York', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}, {'$': 'repository'}, {'$': 'repositoryvor'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}, {'$': 'Green'}]}",14680262,5,
true,"[{'@_fa': 'true', '@ref': 'self', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140257887'}, {'@_fa': 'true', '@ref': 'author-affiliation', '@href': 'https://api.elsevier.com/content/abstract/scopus_id/85140257887?field=author,affiliation'}, {'@_fa': 'true', '@ref': 'scopus', '@href': 'https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85140257887&origin=inward'}, {'@_fa': 'true', '@ref': 'scopus-citedby', '@href': 'https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140257887&origin=inward'}]",https://api.elsevier.com/content/abstract/scopus_id/85140257887,SCOPUS_ID:85140257887,2-s2.0-85140257887,Optimal Taxation of Income-Generating Choice,Ales L.,Econometrica,00129682,90,2397-2436,2022-09-01,September 2022,10.3982/ECTA18542,,1,"[{'@_fa': 'true', 'affilname': 'Tepper School of Business', 'affiliation-city': 'Pittsburgh', 'affiliation-country': 'United States'}]",Journal,ar,Article,,19482,1,True,"{'value': [{'$': 'all'}, {'$': 'publisherfree2read'}]}","{'value': [{'$': 'All Open Access'}, {'$': 'Bronze'}]}",14680262,5,
